subscription_id,user_id,plan_id,start_date,end_date,status
6408,6408,2,2025-07-17,2025-10-17,canceled
6409,6409,1,2025-06-12,,active
6410,6410,1,2024-03-16,2024-04-16,canceled
6411,6411,1,2025-07-09,,active
6412,6412,3,2025-05-20,,active
6413,6413,1,2025-10-19,,active
6414,6414,2,2023-08-25,2024-02-25,canceled
6415,6415,1,2024-07-14,2024-12-14,canceled
6416,6416,2,2025-12-09,,active
6417,6417,1,2024-11-02,2025-07-02,canceled
6418,6418,1,2025-10-25,,active
6419,6419,1,2025-11-27,,active
6420,6420,1,2025-07-21,2025-08-21,canceled
6421,6421,1,2025-11-27,,active
6422,6422,3,2024-02-17,2024-08-17,canceled
6423,6423,1,2024-12-01,2025-06-01,canceled
6424,6424,2,2023-04-09,2023-06-09,canceled
6425,6425,2,2025-06-21,,active
6426,6426,2,2023-05-02,2024-01-02,canceled
6427,6427,1,2025-09-06,,active
6428,6428,1,2024-09-20,2024-11-20,canceled
6429,6429,2,2024-09-22,,active
6430,6430,2,2025-05-01,,active
6431,6431,2,2023-05-26,,active
6432,6432,1,2025-12-23,,active
6433,6433,1,2024-08-12,2025-06-12,canceled
6434,6434,1,2025-05-03,,active
6435,6435,2,2024-11-21,2025-09-21,canceled
6436,6436,1,2025-04-25,2025-06-25,canceled
6437,6437,2,2024-10-06,2025-02-06,canceled
6438,6438,2,2025-04-24,,active
6439,6439,1,2024-08-02,2024-10-02,canceled
6440,6440,1,2025-07-24,,active
6441,6441,3,2023-11-27,2025-05-27,canceled
6442,6442,1,2025-02-13,2025-12-13,canceled
6443,6443,2,2023-04-21,2024-01-21,canceled
6444,6444,3,2025-02-07,2025-08-07,canceled
6445,6445,1,2024-07-01,2025-04-01,canceled
6446,6446,1,2023-01-14,,active
6447,6447,1,2024-12-03,,active
6448,6448,3,2023-07-02,2024-02-02,canceled
6449,6449,1,2023-03-11,2024-06-11,canceled
6450,6450,2,2024-01-15,2024-12-15,canceled
6451,6451,2,2024-02-12,2024-07-12,canceled
6452,6452,3,2025-08-02,,active
6453,6453,1,2024-01-20,2025-12-20,canceled
6454,6454,2,2023-08-24,2023-09-24,canceled
6455,6455,1,2024-01-05,,active
6456,6456,2,2024-05-14,,active
6457,6457,2,2023-11-01,,active
6458,6458,2,2025-03-01,,active
6459,6459,2,2024-05-16,,active
6460,6460,3,2025-12-05,,active
6461,6461,1,2024-10-18,2024-11-18,canceled
6462,6462,2,2025-11-13,,active
6463,6463,3,2025-07-23,2025-08-23,canceled
6464,6464,1,2025-11-18,,active
6465,6465,2,2023-07-14,2025-07-14,canceled
6466,6466,3,2023-08-27,2024-12-27,canceled
6467,6467,2,2024-05-13,2024-06-13,canceled
6468,6468,1,2024-01-04,2024-02-04,canceled
6469,6469,2,2023-10-10,2023-12-10,canceled
6470,6470,2,2024-06-15,2024-09-15,canceled
6471,6471,3,2025-06-15,,active
6472,6472,3,2025-02-03,2025-04-03,canceled
6473,6473,1,2024-04-10,,active
6474,6474,2,2025-06-20,,active
6475,6475,1,2025-04-03,,active
6476,6476,2,2025-06-21,2025-10-21,canceled
6477,6477,2,2025-07-24,,active
6478,6478,1,2024-01-25,,active
6479,6479,2,2024-09-06,,active
6480,6480,1,2024-10-25,2024-12-25,canceled
6481,6481,1,2023-03-01,2023-10-01,canceled
6482,6482,3,2024-09-17,2025-03-17,canceled
6483,6483,2,2023-11-20,2024-01-20,canceled
6484,6484,3,2023-10-03,2025-04-03,canceled
6485,6485,2,2025-12-14,,active
6486,6486,2,2024-02-26,,active
6487,6487,3,2023-10-18,2024-06-18,canceled
6488,6488,1,2025-07-26,,active
6489,6489,3,2024-03-14,2024-04-14,canceled
6490,6490,2,2025-12-19,,active
6491,6491,1,2025-04-07,,active
6492,6492,1,2024-08-18,2024-11-18,canceled
6493,6493,2,2023-06-23,2024-11-23,canceled
6494,6494,1,2024-01-27,2024-03-27,canceled
6495,6495,2,2025-02-23,,active
6496,6496,1,2023-05-16,2025-08-16,canceled
6497,6497,1,2023-09-04,2023-11-04,canceled
6498,6498,2,2025-06-03,,active
6499,6499,3,2024-10-14,,active
6500,6500,3,2024-01-12,2024-10-12,canceled
6501,6501,2,2025-12-09,,active
6502,6502,2,2025-07-18,2025-09-18,canceled
6503,6503,3,2025-07-24,,active
6504,6504,1,2025-11-03,,active
6505,6505,3,2025-07-06,2025-11-06,canceled
6506,6506,1,2024-06-21,,active
6507,6507,1,2025-08-17,,active
6508,6508,1,2024-10-04,,active
6509,6509,2,2025-11-06,,active
6510,6510,2,2025-07-23,2025-10-23,canceled
6511,6511,1,2024-05-07,,active
6512,6512,3,2025-08-03,,active
6513,6513,1,2024-05-21,2024-07-21,canceled
6514,6514,3,2023-05-03,2023-06-03,canceled
6515,6515,2,2024-06-21,,active
6516,6516,2,2025-09-22,,active
6517,6517,1,2025-07-23,,active
6518,6518,1,2025-03-22,2025-06-22,canceled
6519,6519,1,2025-06-13,,active
6520,6520,2,2025-03-01,2025-09-01,canceled
6521,6521,1,2024-07-27,2025-04-27,canceled
6522,6522,2,2023-07-05,2024-08-05,canceled
6523,6523,1,2025-10-01,,active
6524,6524,2,2025-02-10,,active
6525,6525,2,2025-06-22,,active
6526,6526,2,2024-05-21,2025-01-21,canceled
6527,6527,2,2024-07-11,,active
6528,6528,2,2024-12-05,,active
6529,6529,2,2023-08-04,2023-10-04,canceled
6530,6530,1,2025-03-13,,active
6531,6531,2,2024-09-23,,active
6532,6532,2,2023-09-24,2024-07-24,canceled
6533,6533,1,2024-03-05,2025-08-05,canceled
6534,6534,1,2025-05-13,,active
6535,6535,3,2023-01-08,2025-07-08,canceled
6536,6536,3,2023-03-27,2023-05-27,canceled
6537,6537,1,2024-12-20,,active
6538,6538,1,2025-04-18,,active
6539,6539,1,2024-05-10,,active
6540,6540,2,2024-09-10,2025-03-10,canceled
6541,6541,2,2025-02-12,2025-05-12,canceled
6542,6542,2,2025-10-17,,active
6543,6543,2,2025-08-14,2025-09-14,canceled
6544,6544,1,2025-12-16,,active
6545,6545,3,2025-03-22,,active
6546,6546,2,2023-11-08,,active
6547,6547,1,2025-01-01,2025-04-01,canceled
6548,6548,2,2024-11-22,,active
6549,6549,1,2023-01-03,2023-04-03,canceled
6550,6550,2,2025-12-14,,active
6551,6551,1,2024-05-26,,active
6552,6552,1,2025-10-11,,active
6553,6553,1,2025-11-08,,active
6554,6554,3,2024-09-15,2024-12-15,canceled
6555,6555,2,2023-11-16,2025-11-16,canceled
6556,6556,3,2023-09-22,,active
6557,6557,3,2023-11-26,2023-12-26,canceled
6558,6558,2,2025-12-23,,active
6559,6559,1,2024-02-01,,active
6560,6560,2,2023-04-03,2024-08-03,canceled
6561,6561,2,2025-02-17,,active
6562,6562,1,2025-08-07,,active
6563,6563,1,2025-02-03,,active
6564,6564,1,2024-01-24,,active
6565,6565,1,2025-07-23,,active
6566,6566,3,2025-08-17,,active
6567,6567,2,2025-07-21,2025-08-21,canceled
6568,6568,1,2024-08-12,2024-10-12,canceled
6569,6569,3,2025-09-27,,active
6570,6570,3,2025-01-12,,active
6571,6571,2,2025-10-25,,active
6572,6572,3,2024-10-09,2025-10-09,canceled
6573,6573,3,2025-09-27,2025-12-27,canceled
6574,6574,1,2023-12-04,,active
6575,6575,2,2025-06-24,2025-11-24,canceled
6576,6576,2,2025-08-07,,active
6577,6577,2,2025-02-27,2025-09-27,canceled
6578,6578,2,2025-11-07,,active
6579,6579,3,2023-10-21,2025-08-21,canceled
6580,6580,2,2025-04-08,,active
6581,6581,3,2025-01-04,,active
6582,6582,2,2023-03-01,2023-08-01,canceled
6583,6583,2,2025-02-07,,active
6584,6584,1,2025-05-10,2025-07-10,canceled
6585,6585,2,2024-03-01,2024-05-01,canceled
6586,6586,1,2025-11-07,,active
6587,6587,1,2024-05-01,,active
6588,6588,2,2024-11-26,2025-11-26,canceled
6589,6589,2,2025-07-02,2025-10-02,canceled
6590,6590,2,2025-04-03,2025-09-03,canceled
6591,6591,1,2025-08-02,,active
6592,6592,3,2024-01-23,2024-08-23,canceled
6593,6593,1,2025-05-16,,active
6594,6594,2,2025-05-12,,active
6595,6595,1,2023-09-15,2025-11-15,canceled
6596,6596,3,2023-02-27,2023-03-27,canceled
6597,6597,2,2024-11-20,,active
6598,6598,3,2023-06-24,2023-11-24,canceled
6599,6599,1,2024-10-10,,active
6600,6600,2,2024-05-19,2025-05-19,canceled
6601,6601,2,2024-03-13,2025-07-13,canceled
6602,6602,3,2023-05-18,2024-04-18,canceled
6603,6603,1,2025-06-07,,active
6604,6604,2,2025-06-03,,active
6605,6605,2,2023-08-24,2024-04-24,canceled
6606,6606,3,2023-10-10,2023-12-10,canceled
6607,6607,2,2025-10-04,2025-11-04,canceled
6608,6608,1,2023-07-27,,active
6609,6609,1,2024-09-25,2025-03-25,canceled
6610,6610,2,2025-04-12,2025-06-12,canceled
6611,6611,2,2023-07-18,2024-08-18,canceled
6612,6612,2,2025-06-07,,active
6613,6613,1,2025-12-01,,active
6614,6614,1,2025-05-04,2025-07-04,canceled
6615,6615,2,2023-10-26,,active
6616,6616,2,2024-12-22,2025-01-22,canceled
6617,6617,3,2024-11-15,,active
6618,6618,3,2024-06-02,2025-10-02,canceled
6619,6619,1,2025-12-21,,active
6620,6620,2,2023-02-06,2023-10-06,canceled
6621,6621,1,2024-06-12,2024-09-12,canceled
6622,6622,3,2024-12-23,,active
6623,6623,2,2025-08-21,2025-10-21,canceled
6624,6624,2,2023-02-05,2024-10-05,canceled
6625,6625,2,2024-10-26,2025-02-26,canceled
6626,6626,2,2023-05-14,,active
6627,6627,3,2024-11-14,2025-09-14,canceled
6628,6628,2,2023-09-26,2024-10-26,canceled
6629,6629,3,2024-12-17,,active
6630,6630,1,2024-06-11,,active
6631,6631,1,2024-04-02,,active
6632,6632,1,2023-03-21,2023-04-21,canceled
6633,6633,1,2025-03-24,2025-06-24,canceled
6634,6634,1,2023-05-05,2024-05-05,canceled
6635,6635,2,2025-01-25,,active
6636,6636,2,2025-09-10,2025-12-10,canceled
6637,6637,3,2024-07-06,,active
6638,6638,3,2024-03-06,2024-05-06,canceled
6639,6639,3,2024-04-04,2025-05-04,canceled
6640,6640,2,2025-01-22,,active
6641,6641,2,2025-11-06,,active
6642,6642,3,2024-04-25,2024-07-25,canceled
6643,6643,1,2025-02-24,2025-12-24,canceled
6644,6644,2,2023-01-02,2023-06-02,canceled
6645,6645,2,2025-07-26,,active
6646,6646,2,2024-08-01,2025-05-01,canceled
6647,6647,1,2025-03-13,,active
6648,6648,1,2023-04-16,2023-10-16,canceled
6649,6649,1,2023-05-20,2025-08-20,canceled
6650,6650,2,2024-01-19,,active
6651,6651,1,2025-10-25,,active
6652,6652,2,2024-07-08,2024-11-08,canceled
6653,6653,1,2025-04-15,,active
6654,6654,2,2025-12-14,,active
6655,6655,1,2023-02-23,2023-07-23,canceled
6656,6656,2,2025-05-17,2025-07-17,canceled
6657,6657,2,2025-06-17,,active
6658,6658,1,2025-03-21,2025-11-21,canceled
6659,6659,3,2024-11-16,2025-06-16,canceled
6660,6660,1,2025-04-27,,active
6661,6661,2,2025-05-12,,active
6662,6662,3,2023-05-08,2023-07-08,canceled
6663,6663,3,2024-12-03,2025-10-03,canceled
6664,6664,3,2025-12-11,,active
6665,6665,1,2024-11-01,,active
6666,6666,2,2025-03-06,2025-05-06,canceled
6667,6667,3,2023-01-19,2024-01-19,canceled
6668,6668,3,2023-12-25,2024-03-25,canceled
6669,6669,1,2024-05-12,2024-12-12,canceled
6670,6670,1,2025-09-05,,active
6671,6671,2,2025-08-08,2025-10-08,canceled
6672,6672,1,2025-11-09,,active
6673,6673,1,2025-02-18,2025-06-18,canceled
6674,6674,2,2023-01-24,,active
6675,6675,1,2023-02-09,2024-02-09,canceled
6676,6676,2,2025-01-02,,active
6677,6677,2,2025-07-07,,active
6678,6678,1,2025-04-03,2025-06-03,canceled
6679,6679,1,2025-01-23,,active
6680,6680,3,2024-12-04,2025-02-04,canceled
6681,6681,1,2024-06-15,2024-12-15,canceled
6682,6682,3,2025-01-15,,active
6683,6683,2,2024-05-06,2025-05-06,canceled
6684,6684,3,2025-12-14,,active
6685,6685,3,2023-12-18,,active
6686,6686,2,2025-12-15,,active
6687,6687,2,2025-05-16,,active
6688,6688,2,2024-10-11,2025-02-11,canceled
6689,6689,2,2023-11-20,,active
6690,6690,1,2025-08-27,2025-12-27,canceled
6691,6691,1,2024-10-16,2024-11-16,canceled
6692,6692,2,2024-04-19,2024-11-19,canceled
6693,6693,1,2025-04-07,,active
6694,6694,1,2023-09-25,,active
6695,6695,2,2025-08-03,,active
6696,6696,1,2024-02-04,2024-06-04,canceled
6697,6697,2,2024-06-13,,active
6698,6698,2,2025-10-15,,active
6699,6699,2,2025-08-18,,active
6700,6700,2,2024-01-15,,active
6701,6701,2,2023-02-16,2023-06-16,canceled
6702,6702,3,2025-12-01,,active
6703,6703,3,2025-10-05,,active
6704,6704,2,2024-05-07,,active
6705,6705,1,2024-04-13,,active
6706,6706,1,2024-04-26,2025-07-26,canceled
6707,6707,2,2023-09-12,2025-10-12,canceled
6708,6708,2,2025-10-22,,active
6709,6709,3,2024-11-21,2024-12-21,canceled
6710,6710,2,2023-04-18,,active
6711,6711,1,2024-03-19,,active
6712,6712,2,2024-05-24,,active
6713,6713,2,2024-11-12,2025-05-12,canceled
6714,6714,2,2025-07-27,2025-12-27,canceled
6715,6715,1,2024-01-20,2025-07-20,canceled
6716,6716,1,2024-04-10,2024-06-10,canceled
6717,6717,2,2023-09-14,2024-01-14,canceled
6718,6718,2,2025-04-04,,active
6719,6719,1,2025-05-13,,active
6720,6720,2,2024-02-13,,active
6721,6721,2,2024-02-21,2024-08-21,canceled
6722,6722,1,2025-11-01,,active
6723,6723,1,2023-12-14,2024-09-14,canceled
6724,6724,1,2025-04-15,,active
6725,6725,1,2025-03-03,2025-08-03,canceled
6726,6726,3,2023-11-19,,active
6727,6727,2,2024-02-21,2024-09-21,canceled
6728,6728,3,2024-08-17,2024-09-17,canceled
6729,6729,2,2023-07-25,2023-08-25,canceled
6730,6730,1,2025-05-07,2025-06-07,canceled
6731,6731,2,2023-06-22,2023-07-22,canceled
6732,6732,3,2023-10-14,2025-12-14,canceled
6733,6733,2,2024-06-27,,active
6734,6734,2,2023-09-11,,active
6735,6735,3,2023-12-14,,active
6736,6736,2,2023-11-16,2024-11-16,canceled
6737,6737,2,2025-09-17,,active
6738,6738,3,2025-08-18,2025-10-18,canceled
6739,6739,2,2025-12-14,,active
6740,6740,1,2025-05-20,,active
6741,6741,3,2025-08-27,,active
6742,6742,3,2025-11-02,,active
6743,6743,2,2025-08-03,,active
6744,6744,2,2025-12-15,,active
6745,6745,3,2023-10-22,2024-01-22,canceled
6746,6746,1,2025-08-25,2025-09-25,canceled
6747,6747,3,2025-04-25,,active
6748,6748,1,2025-10-13,,active
6749,6749,1,2025-12-06,,active
6750,6750,2,2025-09-23,2025-11-23,canceled
6751,6751,3,2025-11-08,,active
6752,6752,2,2025-10-26,2025-11-26,canceled
6753,6753,2,2025-12-15,,active
6754,6754,1,2024-11-22,2024-12-22,canceled
6755,6755,2,2024-10-03,2025-07-03,canceled
6756,6756,1,2024-11-06,,active
6757,6757,1,2024-06-17,2024-12-17,canceled
6758,6758,2,2024-06-22,,active
6759,6759,2,2023-07-14,,active
6760,6760,2,2025-12-26,,active
6761,6761,2,2023-05-12,,active
6762,6762,1,2025-08-04,,active
6763,6763,1,2024-04-09,,active
6764,6764,2,2023-04-08,,active
6765,6765,2,2024-08-24,2025-04-24,canceled
6766,6766,1,2024-06-26,2024-08-26,canceled
6767,6767,1,2023-02-07,,active
6768,6768,2,2025-01-04,2025-04-04,canceled
6769,6769,1,2024-04-14,,active
6770,6770,1,2023-09-21,2024-05-21,canceled
6771,6771,2,2023-04-25,2023-08-25,canceled
6772,6772,3,2025-01-24,2025-04-24,canceled
6773,6773,3,2023-01-19,2025-06-19,canceled
6774,6774,1,2025-10-19,,active
6775,6775,3,2023-07-11,,active
6776,6776,3,2023-08-01,2024-02-01,canceled
6777,6777,3,2024-12-02,,active
6778,6778,2,2025-05-11,,active
6779,6779,2,2025-06-27,,active
6780,6780,2,2023-01-26,2023-04-26,canceled
6781,6781,1,2024-08-26,,active
6782,6782,2,2025-04-11,,active
6783,6783,3,2025-05-03,2025-10-03,canceled
6784,6784,1,2023-03-12,2024-07-12,canceled
6785,6785,2,2025-08-07,,active
6786,6786,2,2024-10-18,2025-03-18,canceled
6787,6787,1,2025-01-09,,active
6788,6788,1,2025-10-24,,active
6789,6789,2,2025-01-23,2025-02-23,canceled
6790,6790,3,2024-02-20,,active
6791,6791,3,2025-03-15,2025-05-15,canceled
6792,6792,1,2025-12-07,,active
6793,6793,3,2025-03-21,2025-09-21,canceled
6794,6794,1,2023-12-26,,active
6795,6795,2,2024-02-01,,active
6796,6796,2,2023-07-23,,active
6797,6797,3,2023-11-02,,active
6798,6798,1,2025-11-15,,active
6799,6799,3,2024-08-17,,active
6800,6800,3,2025-03-24,,active
6801,6801,2,2023-10-09,2024-03-09,canceled
6802,6802,2,2024-08-01,,active
6803,6803,1,2024-09-06,,active
6804,6804,2,2025-12-03,,active
6805,6805,2,2025-12-19,,active
6806,6806,3,2025-07-16,,active
6807,6807,3,2024-02-15,,active
6808,6808,1,2025-03-18,,active
6809,6809,1,2025-07-12,2025-12-12,canceled
6810,6810,2,2024-02-07,2025-01-07,canceled
6811,6811,2,2024-08-18,2025-04-18,canceled
6812,6812,2,2023-04-17,2023-05-17,canceled
6813,6813,1,2025-06-27,,active
6814,6814,1,2025-08-13,,active
6815,6815,2,2025-08-19,,active
6816,6816,3,2023-09-01,2024-09-01,canceled
6817,6817,2,2024-07-04,2025-11-04,canceled
6818,6818,1,2024-01-05,,active
6819,6819,1,2025-05-20,,active
6820,6820,3,2024-03-08,,active
6821,6821,3,2023-01-24,2025-08-24,canceled
6822,6822,1,2024-04-22,2025-06-22,canceled
6823,6823,2,2025-04-04,,active
6824,6824,3,2023-02-12,2023-03-12,canceled
6825,6825,1,2024-12-22,,active
6826,6826,1,2025-04-11,2025-05-11,canceled
6827,6827,1,2025-05-25,,active
6828,6828,3,2025-01-02,2025-06-02,canceled
6829,6829,1,2025-11-09,,active
6830,6830,2,2024-10-25,,active
6831,6831,2,2024-07-18,2024-10-18,canceled
6832,6832,1,2025-03-18,,active
6833,6833,1,2023-01-07,2023-11-07,canceled
6834,6834,1,2024-01-20,2024-10-20,canceled
6835,6835,1,2023-06-03,2024-08-03,canceled
6836,6836,1,2024-11-18,,active
6837,6837,1,2025-06-15,,active
6838,6838,1,2025-07-21,,active
6839,6839,3,2025-03-08,,active
6840,6840,1,2025-12-17,,active
6841,6841,1,2025-06-08,,active
6842,6842,1,2024-01-08,2024-05-08,canceled
6843,6843,1,2024-05-07,2025-06-07,canceled
6844,6844,1,2025-07-25,2025-11-25,canceled
6845,6845,3,2024-11-05,,active
6846,6846,1,2023-06-25,2023-07-25,canceled
6847,6847,1,2025-07-03,2025-09-03,canceled
6848,6848,3,2025-09-26,,active
6849,6849,1,2024-02-23,2024-03-23,canceled
6850,6850,1,2025-09-04,,active
6851,6851,2,2023-01-10,2024-02-10,canceled
6852,6852,1,2023-10-27,2024-09-27,canceled
6853,6853,3,2025-10-13,,active
6854,6854,3,2025-03-20,,active
6855,6855,2,2024-01-24,2025-02-24,canceled
6856,6856,1,2024-05-12,,active
6857,6857,1,2024-01-03,2025-08-03,canceled
6858,6858,1,2024-12-15,2025-08-15,canceled
6859,6859,2,2025-08-26,,active
6860,6860,1,2023-05-10,2023-06-10,canceled
6861,6861,1,2025-11-23,,active
6862,6862,1,2024-11-20,2024-12-20,canceled
6863,6863,1,2024-10-16,2024-11-16,canceled
6864,6864,2,2025-08-17,,active
6865,6865,2,2025-02-27,2025-03-27,canceled
6866,6866,2,2024-12-04,2025-10-04,canceled
6867,6867,3,2025-03-22,,active
6868,6868,3,2023-05-14,2024-08-14,canceled
6869,6869,2,2024-07-10,,active
6870,6870,2,2023-08-04,,active
6871,6871,3,2023-08-01,2025-10-01,canceled
6872,6872,3,2024-05-07,2024-06-07,canceled
6873,6873,1,2023-04-06,2024-02-06,canceled
6874,6874,1,2023-12-10,,active
6875,6875,2,2024-03-24,,active
6876,6876,1,2025-10-24,,active
6877,6877,1,2024-07-18,,active
6878,6878,1,2025-07-22,,active
6879,6879,1,2025-12-10,,active
6880,6880,2,2023-12-03,2025-11-03,canceled
6881,6881,2,2025-06-01,,active
6882,6882,1,2023-03-05,,active
6883,6883,1,2024-12-13,,active
6884,6884,1,2025-05-03,,active
6885,6885,3,2024-08-08,,active
6886,6886,1,2023-01-02,2023-09-02,canceled
6887,6887,2,2023-03-27,2024-04-27,canceled
6888,6888,1,2023-04-24,2023-09-24,canceled
6889,6889,2,2024-08-08,,active
6890,6890,1,2023-09-12,2025-12-12,canceled
6891,6891,1,2025-10-22,,active
6892,6892,1,2023-08-12,2024-11-12,canceled
6893,6893,3,2024-01-16,2024-10-16,canceled
6894,6894,1,2025-03-03,,active
6895,6895,1,2025-08-18,,active
6896,6896,2,2025-01-22,,active
6897,6897,2,2025-12-05,,active
6898,6898,1,2025-07-18,,active
6899,6899,1,2024-02-13,2025-05-13,canceled
6900,6900,1,2025-12-08,,active
6901,6901,2,2025-12-20,,active
6902,6902,1,2025-02-01,2025-12-01,canceled
6903,6903,2,2024-07-06,,active
6904,6904,3,2025-02-20,,active
6905,6905,3,2025-05-12,2025-07-12,canceled
6906,6906,1,2024-10-15,,active
6907,6907,1,2025-08-17,,active
6908,6908,1,2023-07-23,2024-10-23,canceled
6909,6909,2,2024-10-10,2025-06-10,canceled
6910,6910,1,2024-03-11,,active
6911,6911,1,2024-03-08,2024-06-08,canceled
6912,6912,1,2025-04-24,2025-07-24,canceled
6913,6913,2,2024-02-23,,active
6914,6914,3,2024-01-18,2025-09-18,canceled
6915,6915,1,2023-12-14,2024-09-14,canceled
6916,6916,2,2025-01-25,,active
6917,6917,3,2024-09-08,,active
6918,6918,3,2024-02-27,2024-09-27,canceled
6919,6919,2,2024-12-07,2025-02-07,canceled
6920,6920,1,2025-11-18,,active
6921,6921,3,2023-12-22,,active
6922,6922,1,2023-01-23,2024-07-23,canceled
6923,6923,2,2024-02-26,2025-05-26,canceled
6924,6924,1,2024-05-14,2024-06-14,canceled
6925,6925,2,2025-06-02,2025-07-02,canceled
6926,6926,2,2025-10-10,,active
6927,6927,2,2024-01-02,,active
6928,6928,2,2025-01-25,2025-03-25,canceled
6929,6929,1,2024-04-27,2024-08-27,canceled
6930,6930,3,2025-02-21,2025-03-21,canceled
6931,6931,3,2023-01-22,,active
6932,6932,2,2023-01-27,2024-08-27,canceled
6933,6933,2,2025-11-27,,active
6934,6934,1,2024-01-26,2025-12-26,canceled
6935,6935,3,2025-04-25,2025-05-25,canceled
6936,6936,3,2024-11-15,2025-06-15,canceled
6937,6937,3,2025-02-25,,active
6938,6938,1,2024-06-19,2025-01-19,canceled
6939,6939,3,2024-03-07,2024-05-07,canceled
6940,6940,1,2023-03-16,2024-08-16,canceled
6941,6941,1,2023-08-05,2023-09-05,canceled
6942,6942,1,2024-11-14,,active
6943,6943,2,2025-09-16,,active
6944,6944,3,2025-08-03,,active
6945,6945,1,2025-01-16,,active
6946,6946,2,2025-11-05,,active
6947,6947,2,2025-05-22,,active
6948,6948,2,2023-11-26,,active
6949,6949,2,2023-06-25,,active
6950,6950,3,2025-02-18,,active
6951,6951,1,2025-09-15,2025-10-15,canceled
6952,6952,2,2024-03-16,2025-02-16,canceled
6953,6953,2,2023-04-15,,active
6954,6954,1,2024-04-10,,active
6955,6955,2,2024-04-25,2024-08-25,canceled
6956,6956,2,2025-02-08,,active
6957,6957,3,2024-12-02,,active
6958,6958,2,2025-06-12,,active
6959,6959,3,2024-04-26,2025-07-26,canceled
6960,6960,2,2024-11-26,,active
6961,6961,2,2024-01-08,2024-08-08,canceled
6962,6962,1,2025-11-10,,active
6963,6963,2,2023-03-06,,active
6964,6964,2,2023-12-09,,active
6965,6965,2,2024-04-22,2024-06-22,canceled
6966,6966,2,2025-11-12,,active
6967,6967,2,2025-11-03,,active
6968,6968,3,2024-12-03,,active
6969,6969,2,2025-08-11,2025-12-11,canceled
6970,6970,2,2023-12-21,,active
6971,6971,2,2023-10-13,2023-12-13,canceled
6972,6972,2,2024-05-13,2025-03-13,canceled
6973,6973,3,2025-11-02,,active
6974,6974,3,2023-08-15,2024-04-15,canceled
6975,6975,1,2023-08-12,2023-09-12,canceled
6976,6976,1,2024-01-13,2024-02-13,canceled
6977,6977,1,2024-05-21,2024-07-21,canceled
6978,6978,3,2024-09-16,2025-04-16,canceled
6979,6979,1,2024-11-04,2025-05-04,canceled
6980,6980,3,2025-03-13,,active
6981,6981,2,2023-11-14,,active
6982,6982,2,2024-03-16,2025-02-16,canceled
6983,6983,2,2025-06-26,,active
6984,6984,1,2025-02-05,2025-10-05,canceled
6985,6985,3,2025-02-01,,active
6986,6986,2,2025-02-09,,active
6987,6987,3,2024-01-17,,active
6988,6988,1,2025-04-01,,active
6989,6989,1,2023-07-19,,active
6990,6990,1,2024-03-07,2025-03-07,canceled
6991,6991,1,2024-02-11,,active
6992,6992,2,2023-11-27,2025-02-27,canceled
6993,6993,2,2025-05-20,2025-12-20,canceled
6994,6994,2,2023-10-20,2023-11-20,canceled
